case,col_rem,feat_eng,outliers,normalization,pca,n_estimators,max_depth,random_state,algorithm,mae_cv_fold_0,mae_cv_fold_1,mae_cv_avg,mse_cv_fold_0,mse_cv_fold_1,mse_cv_avg,r2_cv_fold_0,r2_cv_fold_1,r2_cv_avg,mae_best_model_test_mae,mae_best_model_test_mse,mae_best_model_test_r2,mse_best_model_test_mae,mse_best_model_test_mse,mse_best_model_test_r2,r2_best_model_test_mae,r2_best_model_test_mse,r2_best_model_test_r2,importance,mae_cv_fold_2,mse_cv_fold_2,r2_cv_fold_2,mae_cv_fold_3,mae_cv_fold_4,mse_cv_fold_3,mse_cv_fold_4,r2_cv_fold_3,r2_cv_fold_4
FS=na|FE=na|OUT=0|NORM=0|PCA=10|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,False,False,10,200,6,42,RandomForestRegressor,76674.0859677338,59457.37501902363,75099.12292746901,24058641460.9056,11778151717.53209,31475443348.136024,0.4519774352762378,0.6464929702120819,0.5230101822931104,82093.58040130153,33814610105.57278,0.4894415864995279,82093.58040130153,33814610105.57278,0.4894415864995279,82093.58040130153,33814610105.57278,0.4894415864995279,"pc1     0.144020
pc2     0.334542
pc3     0.168960
pc4     0.064997
pc5     0.032357
pc6     0.019972
pc7     0.035820
pc8     0.047541
pc9     0.048597
pc10    0.103194
dtype: float64",68455.99457027909,19010660988.91135,0.5740314139268001,71298.25813479154,99609.90094551702,31076122482.19397,71453640091.13712,0.5966467956195117,0.3459022964309203
FS=na|FE=na|OUT=0|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,0,200,6,42,RandomForestRegressor,60100.071743238965,80291.21007897884,70195.6409111089,12315964422.168385,45343276150.12471,28829620286.146545,0.656904096446511,0.4800940996084732,0.5684990980274922,79498.64155750952,29925618143.4602,0.5481605118425429,79498.64155750952,29925618143.4602,0.5481605118425429,79498.64155750952,29925618143.4602,0.5481605118425429,"_ano                    0.013992
_mes                    0.028951
car_c02_emitido         0.112281
cli_pressao_atm_med     0.065942
cli_temp_ar_med         0.030432
cli_temp_orvalho_med    0.071443
cli_umid_rel_med        0.056340
cli_umid_rel_min_max    0.016765
cli_umid_rel_min_med    0.110219
cli_umid_rel_min_min    0.091343
cli_veloc_vento_max     0.038242
cli_veloc_vento_med     0.055168
que_focos_qtd           0.241261
_estado_AC              0.000837
_estado_AM              0.000137
_estado_AP              0.000094
_estado_PA              0.022592
_estado_RO              0.000779
_estado_RR              0.000403
_estado_TO              0.042778
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,0,200,6,42,RandomForestRegressor,63616.73407555847,69023.41511684011,73792.23179903638,14242189995.47763,24731716923.26044,30607582501.86842,0.6614748530901027,0.5443863985591388,0.5363701572729337,74872.80825639922,26750759295.83704,0.5960969183623768,74872.80825639922,26750759295.83704,0.5960969183623768,74872.80825639922,26750759295.83704,0.5960969183623768,"_ano                    0.013999
_mes                    0.035978
car_c02_emitido         0.150560
cli_pressao_atm_med     0.044742
cli_temp_ar_med         0.032571
cli_temp_orvalho_med    0.030758
cli_umid_rel_med        0.070152
cli_umid_rel_min_max    0.016420
cli_umid_rel_min_med    0.111604
cli_umid_rel_min_min    0.131216
cli_veloc_vento_max     0.029043
cli_veloc_vento_med     0.034396
que_focos_qtd           0.209724
_estado_AC              0.000180
_estado_AM              0.000228
_estado_AP              0.000016
_estado_PA              0.032422
_estado_RO              0.000476
_estado_RR              0.000280
_estado_TO              0.055235
dtype: float64",88736.54620471054,52848840586.86719,0.4032492201695595,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,0,200,6,42,RandomForestRegressor,56098.48663247952,53785.58375430867,67983.62068492503,10917757721.203909,13914102372.540928,28320990902.342358,0.751308585020095,0.5823849853657171,0.580426515976807,77146.96946695258,30242645078.713875,0.5433738007553919,69778.31270430595,21100042193.513622,0.6814156947698198,69778.31270430595,21100042193.513622,0.6814156947698198,"_ano                    0.009346
_mes                    0.051282
car_c02_emitido         0.149324
cli_pressao_atm_med     0.052443
cli_temp_ar_med         0.025773
cli_temp_orvalho_med    0.048778
cli_umid_rel_med        0.059507
cli_umid_rel_min_max    0.017455
cli_umid_rel_min_med    0.067619
cli_umid_rel_min_min    0.121282
cli_veloc_vento_max     0.029805
cli_veloc_vento_med     0.037229
que_focos_qtd           0.244716
_estado_AC              0.000226
_estado_AM              0.000156
_estado_AP              0.000000
_estado_PA              0.036387
_estado_RO              0.000313
_estado_RR              0.000453
_estado_TO              0.047907
dtype: float64",66196.09931322096,18203041234.50412,0.5921276097965965,71522.02182738666,92315.91189722934,31725860541.90464,66844192641.55816,0.5882135064103311,0.3880978932912953
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,5,200,6,42,RandomForestRegressor,69184.4937725995,83175.48285127172,76179.98831193561,15789143800.533432,47165076267.1616,31477110033.847515,0.5601488951340914,0.4592053436428581,0.5096771193884748,82085.22725101224,27662021661.206512,0.5823379938592357,82085.22725101224,27662021661.206512,0.5823379938592357,82085.22725101224,27662021661.206512,0.5823379938592357,"pc1    0.404309
pc2    0.111084
pc3    0.197324
pc4    0.154020
pc5    0.133264
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,5,200,6,42,RandomForestRegressor,68766.47633975612,70403.23976560046,75698.78626667339,15575444777.440184,22818257388.99959,30643457350.508373,0.6297844830644597,0.5796366075244535,0.5349678602878255,78342.77581855137,24792290480.92053,0.6256673533877131,78342.77581855137,24792290480.92053,0.6256673533877131,78342.77581855137,24792290480.92053,0.6256673533877131,"pc1    0.404823
pc2    0.129685
pc3    0.192021
pc4    0.123839
pc5    0.149632
dtype: float64",87926.64269466358,53536669885.08534,0.3954824902745634,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,5,200,6,42,RandomForestRegressor,73023.71205205884,61435.87840694999,75810.82308423142,17972765617.82161,13443242405.982883,30356571913.79936,0.5906052665083898,0.5965172798220879,0.5411376206588072,75789.22869895991,24746515731.752224,0.6263584949753518,75789.22869895991,24746515731.752224,0.6263584949753518,77888.38215208273,24720215723.58596,0.6267555922774499,"pc1    0.494426
pc2    0.108550
pc3    0.157841
pc4    0.105876
pc5    0.133306
dtype: float64",72821.42671694877,20953679834.583096,0.5304945273931263,68298.79730261542,103474.30094258409,26634147791.12508,72779023919.48413,0.6543015022659495,0.333769527304482
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,10,200,6,42,RandomForestRegressor,70176.99305249877,79619.10698575352,74898.05001912615,17255152883.888134,46243459234.84363,31749306059.365883,0.5193090799292137,0.4697726024226832,0.4945408411759485,83354.39601390356,30080998757.14495,0.5458144584838338,83354.39601390356,30080998757.14495,0.5458144584838338,83354.39601390356,30080998757.14495,0.5458144584838338,"pc1     0.271746
pc2     0.043591
pc3     0.172206
pc4     0.097318
pc5     0.080655
pc6     0.041177
pc7     0.164864
pc8     0.023863
pc9     0.086471
pc10    0.018109
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,10,200,6,42,RandomForestRegressor,63017.58499959882,80538.14653029716,76342.10912518209,13386457026.221855,31041697441.487724,33312883948.421265,0.68181492222448,0.4281424290097656,0.4943840219969685,79352.3257326099,25178854154.245747,0.6198307243343646,79352.3257326099,25178854154.245747,0.6198307243343646,79352.3257326099,25178854154.245747,0.6198307243343646,"pc1     0.259006
pc2     0.040454
pc3     0.177481
pc4     0.098530
pc5     0.094891
pc6     0.036539
pc7     0.179992
pc8     0.017396
pc9     0.071234
pc10    0.024477
dtype: float64",85470.5958456503,55510497377.55421,0.3731947147566599,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,10,200,6,42,RandomForestRegressor,65017.78928112955,58016.92469644811,74397.74270019062,15090011117.245768,12797430045.413078,31131493849.036995,0.6562704254260985,0.6159005595471678,0.5220155356544549,77294.98606322946,25866578310.85696,0.6094469478179675,77294.98606322946,25866578310.85696,0.6094469478179675,77731.3089782329,25344179965.79431,0.617334510899066,"pc1     0.250533
pc2     0.033897
pc3     0.196487
pc4     0.088840
pc5     0.098074
pc6     0.037721
pc7     0.199715
pc8     0.015323
pc9     0.056702
pc10    0.022710
dtype: float64",83204.65162859352,28983236325.94181,0.3505776466800364,69365.30055693026,96384.04733785166,28327047574.13676,70459744182.44756,0.6323284728906133,0.355000573728359
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,0,200,6,42,RandomForestRegressor,23279.668831502328,23461.586532091856,23370.62768179709,1285483195.7130284,1319321167.1966617,1302402181.454845,0.3188475438744901,0.2843697672980581,0.3016086555862741,27899.925328858764,2028942292.3791084,0.2258860107408893,27899.925328858764,2028942292.3791084,0.2258860107408893,27899.925328858764,2028942292.3791084,0.2258860107408893,"_ano                    0.037676
_mes                    0.101019
car_c02_emitido         0.086440
cli_pressao_atm_med     0.077262
cli_temp_ar_med         0.065352
cli_temp_orvalho_med    0.039855
cli_umid_rel_med        0.109138
cli_umid_rel_min_max    0.057169
cli_umid_rel_min_med    0.122230
cli_umid_rel_min_min    0.086699
cli_veloc_vento_max     0.050482
cli_veloc_vento_med     0.057658
que_focos_qtd           0.109021
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,0,200,6,42,RandomForestRegressor,22452.615386895835,22408.967019582105,23239.50819970016,1199517448.062284,1221213932.3404005,1302406450.4727662,0.3695743726340149,0.3023661253949117,0.3012336227003452,26947.19145048227,1943975256.580816,0.2583039712143793,26438.592101785754,1912698405.6358411,0.2702372075353031,26438.592101785754,1912698405.6358411,0.2702372075353031,"_ano                    0.031424
_mes                    0.099192
car_c02_emitido         0.096461
cli_pressao_atm_med     0.078675
cli_temp_ar_med         0.063285
cli_temp_orvalho_med    0.039054
cli_umid_rel_med        0.086276
cli_umid_rel_min_max    0.049195
cli_umid_rel_min_med    0.093077
cli_umid_rel_min_min    0.083821
cli_veloc_vento_max     0.034818
cli_veloc_vento_med     0.047224
que_focos_qtd           0.197495
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",24856.942192622533,1486487971.0156145,0.2317603700721089,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,0,200,6,42,RandomForestRegressor,24540.502884618672,22063.043398201276,22870.22125316473,1464589205.4364913,1267584930.323436,1288740709.8854342,0.3720628763099151,0.2318521763474009,0.3067858076099538,26862.538390198464,2006191309.134536,0.2345663238602792,26862.538390198464,2006191309.134536,0.2345663238602792,26102.129525832017,1874744978.115958,0.2847177964085442,"_ano                    0.027776
_mes                    0.118267
car_c02_emitido         0.100052
cli_pressao_atm_med     0.080745
cli_temp_ar_med         0.054476
cli_temp_orvalho_med    0.028769
cli_umid_rel_med        0.088620
cli_umid_rel_min_max    0.039501
cli_umid_rel_min_med    0.102986
cli_umid_rel_min_min    0.058715
cli_veloc_vento_max     0.036389
cli_veloc_vento_med     0.057468
que_focos_qtd           0.206235
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",21549.62500311969,986540589.3016324,0.3651296312244303,19618.06895956616,26579.866020317888,926171360.5849124,1798817463.7806983,0.3610227875521649,0.2038615666158579
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,5,200,6,42,RandomForestRegressor,25637.91442527669,26392.694068516776,26015.30424689673,1426001177.200717,1611759919.1079302,1518880548.1543236,0.2443898080290614,0.1257442428353469,0.1850670254322041,29324.73531776096,2126266453.65958,0.1887533653112451,29324.73531776096,2126266453.65958,0.1887533653112451,29324.73531776096,2126266453.65958,0.1887533653112451,"pc1    0.169719
pc2    0.301865
pc3    0.233241
pc4    0.178349
pc5    0.116826
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,5,200,6,42,RandomForestRegressor,25138.454663007316,23617.94380136241,25134.00046718202,1378097304.220654,1289415164.878809,1450323403.298994,0.2757188659588655,0.2634053103824031,0.2230291895246095,28280.980266724127,2084081656.5676887,0.204848372885166,28280.980266724127,2084081656.5676887,0.204848372885166,28905.348548886148,2153569434.7019606,0.1783363023653099,"pc1    0.179480
pc2    0.376674
pc3    0.183188
pc4    0.132242
pc5    0.128416
dtype: float64",26645.602937176347,1683457740.797519,0.12996339223256,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,5,200,6,42,RandomForestRegressor,27237.66514267804,23650.35177126589,25067.922247497085,1617645289.3295126,1332359198.5208757,1464030913.4753182,0.3064406549209429,0.1925994115390837,0.2046215738415661,28771.31831224722,2176087067.1026177,0.1697450209317195,28771.31831224722,2176087067.1026177,0.1697450209317195,28435.95059583636,2119590416.1027656,0.1913005122088975,"pc1    0.172115
pc2    0.377314
pc3    0.175813
pc4    0.140635
pc5    0.134124
dtype: float64",24224.31731185171,1290191543.8446808,0.169720546610622,22211.044498131563,28016.23251355822,1142209387.1758916,1937749148.5056293,0.2119754493504573,0.1423718067867245
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,10,200,6,42,RandomForestRegressor,24510.50042982726,25198.075011400324,24854.287720613796,1294954507.222906,1471793342.7537313,1383373924.9883187,0.3138288807607303,0.2016653423350858,0.2577471115479081,28676.84104857288,2065550151.479824,0.2119188043037557,28676.84104857288,2065550151.479824,0.2119188043037557,28676.84104857288,2065550151.479824,0.2119188043037557,"pc1     0.103576
pc2     0.217079
pc3     0.159083
pc4     0.082929
pc5     0.057455
pc6     0.044921
pc7     0.135835
pc8     0.087576
pc9     0.055831
pc10    0.055714
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,10,200,6,42,RandomForestRegressor,24577.052044298154,22173.276149155616,24301.298196702137,1321772557.7768304,1132318257.0612476,1353077288.23577,0.3053212395387068,0.353148902055328,0.2763029309486302,27471.188242100736,1956558681.2726223,0.2535029450228979,27471.188242100736,1956558681.2726223,0.2535029450228979,27471.188242100736,1956558681.2726223,0.2535029450228979,"pc1     0.101423
pc2     0.280334
pc3     0.105612
pc4     0.143549
pc5     0.040263
pc6     0.041875
pc7     0.108249
pc8     0.082008
pc9     0.032369
pc10    0.064317
dtype: float64",26153.56639665265,1605141049.869232,0.1704386512518556,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,10,200,6,42,RandomForestRegressor,25791.340696635383,24257.65149610948,24035.12986979297,1580555078.206665,1262104667.1980755,1364850821.118636,0.3223429437013643,0.2351731784294588,0.2612641250070706,26895.478864944063,1967082795.349733,0.2494876194208588,27400.90139220896,2000448551.692879,0.2367573910430207,27396.65613372504,1991096915.1176157,0.2403253745793538,"pc1     0.103048
pc2     0.285713
pc3     0.114571
pc4     0.075991
pc5     0.060929
pc6     0.053055
pc7     0.132101
pc8     0.076180
pc9     0.050899
pc10    0.047513
dtype: float64",21569.857349668127,1067497298.9995322,0.3130314036419787,21392.055000806115,27164.744805745748,1109793304.561092,1804303756.6278148,0.2343397104247818,0.2014333888377694
FS=na|FE=na|OUT=1|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,True,True,0,200,6,42,RandomForestRegressor,23319.77591453737,23458.01311756485,23388.894516051107,1287576026.6742082,1318359660.0442102,1302967843.359209,0.3177385935947686,0.2848913109557827,0.3013149522752756,27970.243339430923,2035022005.24962,0.2235663830208604,27970.243339430923,2035022005.24962,0.2235663830208604,27970.243339430923,2035022005.24962,0.2235663830208604,"_ano                    0.037676
_mes                    0.101019
car_c02_emitido         0.086440
cli_pressao_atm_med     0.077262
cli_temp_ar_med         0.065352
cli_temp_orvalho_med    0.039855
cli_umid_rel_med        0.109138
cli_umid_rel_min_max    0.057169
cli_umid_rel_min_med    0.122230
cli_umid_rel_min_min    0.086699
cli_veloc_vento_max     0.050482
cli_veloc_vento_med     0.057658
que_focos_qtd           0.109021
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=6|RANDOM_STATE=42,,,True,True,0,200,6,42,RandomForestRegressor,22470.910387171592,22422.93941236921,23246.18619254047,1199414063.3546076,1221799385.3386354,1302010613.9452274,0.3696287081247593,0.3020316779793183,0.3014278731523028,26932.44761421935,1944384359.584224,0.2581478837991898,26457.64821524921,1913157404.8384612,0.2700620829370621,26457.64821524921,1913157404.8384612,0.2700620829370621,"_ano                    0.031424
_mes                    0.099192
car_c02_emitido         0.096461
cli_pressao_atm_med     0.078675
cli_temp_ar_med         0.063285
cli_temp_orvalho_med    0.039054
cli_umid_rel_med        0.086276
cli_umid_rel_min_max    0.049195
cli_umid_rel_min_med    0.093077
cli_umid_rel_min_min    0.083821
cli_veloc_vento_max     0.034818
cli_veloc_vento_med     0.047224
que_focos_qtd           0.197495
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",24844.708778080603,1484818393.142439,0.2326232333528307,,,,,,
